Gender,Expertise,Ages,Level1,Level2,Level3,Subs,Annual_income,Job_status,Commitment,Time,State,Platform,Device,Completed,Churn,Time counts
Male,beginner,35,53,NaN,NaN,annual,54121,other,low,00:00-06:00,Active,other,phone,53,high,1
Male,beginner,38,47,NaN,NaN,annual,35450,employed,low,18:00-00:00,Inactive,other,tablet,47,high,1
Male,beginner,32,78,NaN,NaN,monthly,32777,self_employed,low,18:00-00:00,Active,other,phone,78,high,1
Male,beginner,29,297,286,280,annual,57458,unemployed,high,18:00-00:00,Active,other,phone,863,low,2
Male,beginner,27,28,NaN,NaN,annual,47012,other,low,12:00-18:00,Active,ios,other,28,high,1
Male,beginner,38,300,179,NaN,monthly,45604,employed,medium,12:00-18:00,Active,other,other,479,medium,4
Male,beginner,36,104,NaN,NaN,annual,66209,unemployed,low,18:00-00:00,Active,other,tablet,104,high,1
Male,beginner,40,104,NaN,NaN,annual,22292,self_employed,low,18:00-00:00,Inactive,other,phone,104,high,1
Male,beginner,32,186,NaN,NaN,monthly,63593,self_employed,low,12:00-18:00,Active,ios,laptop,186,high,1
Male,beginner,34,325,106,NaN,monthly,29553,other,medium,06:00-12:00,Active,ios,phone,431,medium,2
Male,beginner,29,198,NaN,NaN,annual,50352,unemployed,low,00:00-06:00,Active,ios,tablet,198,high,1
Male,beginner,30,206,NaN,NaN,annual,53298,self_employed,low,12:00-18:00,Active,ios,other,206,high,1
Male,beginner,37,288,NaN,NaN,annual,27309,self_employed,low,18:00-00:00,Active,ios,other,288,high,1
Male,beginner,30,291,248,NaN,annual,35049,self_employed,medium,18:00-00:00,Active,ios,laptop,539,medium,4
Male,beginner,26,287,331,NaN,monthly,22122,unemployed,medium,18:00-00:00,Active,other,tablet,618,medium,2
Male,beginner,36,284,288,314,monthly,25337,unemployed,high,00:00-06:00,Active,other,other,886,low,3
Male,beginner,31,230,NaN,NaN,annual,59130,employed,low,12:00-18:00,Active,other,phone,230,high,1
Male,beginner,33,283,285,67,annual,46332,self_employed,high,12:00-18:00,Active,other,other,635,low,4
Male,beginner,40,328,NaN,NaN,annual,59033,unemployed,low,18:00-00:00,Active,other,tablet,328,high,1
Male,beginner,40,308,4,NaN,annual,34282,unemployed,medium,00:00-06:00,Active,ios,laptop,312,medium,3
Male,beginner,27,318,NaN,NaN,annual,53716,self_employed,low,18:00-00:00,Active,other,tablet,318,high,1
Male,beginner,39,282,64,NaN,annual,30047,unemployed,medium,18:00-00:00,Active,other,other,346,medium,2
Male,beginner,28,68,NaN,NaN,annual,47883,unemployed,low,00:00-06:00,Active,other,laptop,68,high,1
Male,beginner,31,286,98,NaN,monthly,60195,employed,medium,12:00-18:00,Active,other,phone,384,medium,3
Male,beginner,31,216,NaN,NaN,annual,40383,employed,low,12:00-18:00,Inactive,other,tablet,216,high,1
Male,beginner,39,79,NaN,NaN,monthly,30948,other,low,18:00-00:00,Active,ios,tablet,79,high,1
Male,beginner,40,236,NaN,NaN,monthly,62769,self_employed,low,18:00-00:00,Active,android,laptop,236,high,1
Male,beginner,27,313,320,207,annual,32010,self_employed,high,06:00-12:00,Active,android,phone,840,low,4
Male,beginner,28,280,89,NaN,annual,24303,other,medium,12:00-18:00,Active,android,tablet,369,medium,3
Male,beginner,40,312,231,NaN,annual,29026,employed,medium,12:00-18:00,Active,ios,tablet,543,medium,4
Male,beginner,33,325,NaN,NaN,monthly,63530,self_employed,low,18:00-00:00,Inactive,ios,laptop,325,high,1
Male,beginner,34,328,181,NaN,annual,49326,other,medium,18:00-00:00,Active,ios,phone,509,medium,4
Male,beginner,36,298,292,137,annual,38153,unemployed,high,00:00-06:00,Active,ios,tablet,727,low,4
Male,beginner,34,253,NaN,NaN,monthly,62230,employed,low,18:00-00:00,Inactive,ios,phone,253,high,1
Male,beginner,36,307,76,NaN,monthly,47521,self_employed,medium,06:00-12:00,Active,ios,phone,383,medium,3
Male,beginner,31,322,3,NaN,annual,60055,unemployed,medium,06:00-12:00,Active,ios,tablet,325,medium,3
Male,beginner,35,240,NaN,NaN,annual,31949,unemployed,low,06:00-12:00,Active,android,laptop,240,high,1
Male,beginner,33,302,281,276,monthly,49990,other,high,12:00-18:00,Active,android,phone,859,low,2
Male,beginner,36,28,NaN,NaN,monthly,21617,self_employed,low,00:00-06:00,Active,ios,phone,28,high,1
Male,beginner,36,316,135,NaN,annual,38226,self_employed,medium,00:00-06:00,Active,ios,laptop,451,medium,2
Male,beginner,39,288,NaN,NaN,annual,57537,employed,low,12:00-18:00,Active,android,tablet,288,high,1
Male,beginner,26,154,NaN,NaN,monthly,52860,other,low,12:00-18:00,Active,ios,laptop,154,high,1
Male,beginner,35,305,212,NaN,monthly,54953,unemployed,medium,18:00-00:00,Active,android,other,517,medium,2
Male,beginner,40,227,NaN,NaN,annual,48691,unemployed,low,18:00-00:00,Active,ios,phone,227,high,1
Male,beginner,38,322,308,233,annual,60345,self_employed,high,18:00-00:00,Active,ios,tablet,863,low,2
Male,beginner,37,50,NaN,NaN,monthly,65027,other,low,00:00-06:00,Inactive,android,tablet,50,high,1
Male,beginner,36,85,NaN,NaN,monthly,38088,other,low,00:00-06:00,Inactive,android,tablet,85,high,1
Male,beginner,30,331,266,NaN,annual,41115,self_employed,medium,00:00-06:00,Active,ios,laptop,597,medium,4
Male,beginner,40,293,138,NaN,annual,57822,other,medium,18:00-00:00,Active,ios,laptop,431,medium,2
Male,beginner,36,91,NaN,NaN,annual,53583,other,low,00:00-06:00,Active,android,phone,91,high,1
Male,beginner,31,300,124,NaN,monthly,27031,employed,medium,00:00-06:00,Active,android,tablet,424,medium,4
Male,beginner,35,318,NaN,NaN,monthly,56690,unemployed,low,06:00-12:00,Active,android,phone,318,high,1
Male,beginner,28,39,NaN,NaN,monthly,60257,unemployed,low,06:00-12:00,Active,android,other,39,high,1
Male,beginner,38,267,NaN,NaN,monthly,29420,other,low,18:00-00:00,Active,android,laptop,267,high,1
Male,beginner,31,333,159,NaN,annual,44762,other,medium,00:00-06:00,Active,android,other,492,medium,3
Male,beginner,40,174,NaN,NaN,annual,66804,employed,low,00:00-06:00,Active,ios,other,174,high,1
Male,beginner,32,324,194,NaN,monthly,59031,self_employed,medium,18:00-00:00,Active,android,laptop,518,medium,3
Male,beginner,35,113,NaN,NaN,monthly,20137,other,low,18:00-00:00,Active,ios,phone,113,high,1
Male,beginner,39,48,NaN,NaN,annual,42300,other,low,12:00-18:00,Active,ios,other,48,high,1
Male,beginner,38,304,316,294,monthly,67153,unemployed,high,00:00-06:00,Active,ios,other,914,low,4
Male,beginner,29,48,NaN,NaN,monthly,28825,unemployed,low,12:00-18:00,Active,android,other,48,high,1
Male,beginner,35,307,280,156,monthly,35786,unemployed,high,00:00-06:00,Active,android,laptop,743,low,3
Male,beginner,36,137,NaN,NaN,monthly,38695,employed,low,06:00-12:00,Active,android,phone,137,high,1
Male,beginner,30,1,NaN,NaN,annual,56249,unemployed,low,00:00-06:00,Inactive,android,phone,1,high,1
Male,beginner,37,332,295,201,annual,51047,employed,high,12:00-18:00,Active,android,phone,828,low,4
Male,beginner,39,313,57,NaN,monthly,36979,other,medium,18:00-00:00,Active,android,other,370,medium,2
Male,beginner,38,24,NaN,NaN,annual,30311,unemployed,low,12:00-18:00,Active,ios,other,24,high,1
Male,beginner,35,135,NaN,NaN,annual,52456,self_employed,low,18:00-00:00,Active,android,laptop,135,high,1
Male,beginner,35,329,NaN,NaN,annual,43042,self_employed,low,06:00-12:00,Inactive,android,other,329,high,1
Male,beginner,40,293,101,NaN,monthly,23725,employed,medium,18:00-00:00,Active,ios,laptop,394,medium,2
Male,beginner,36,289,307,31,annual,66243,other,high,12:00-18:00,Active,ios,phone,627,low,3
Male,beginner,32,207,NaN,NaN,monthly,65225,employed,low,18:00-00:00,Inactive,android,other,207,high,1
Male,beginner,34,114,NaN,NaN,monthly,35733,unemployed,low,00:00-06:00,Active,android,laptop,114,high,1
Male,beginner,33,325,101,NaN,annual,53938,employed,medium,06:00-12:00,Active,android,other,426,medium,4
Male,beginner,37,316,332,324,monthly,60288,employed,high,18:00-00:00,Active,ios,laptop,972,low,3
Male,beginner,35,34,NaN,NaN,monthly,29446,other,low,18:00-00:00,Active,ios,tablet,34,high,1
Male,beginner,30,259,NaN,NaN,monthly,20311,other,low,18:00-00:00,Active,ios,other,259,high,1
Male,beginner,38,116,NaN,NaN,annual,20769,unemployed,low,18:00-00:00,Active,android,phone,116,high,1
Male,beginner,37,325,289,264,annual,49185,unemployed,high,06:00-12:00,Active,android,tablet,878,low,3
Male,beginner,28,304,237,NaN,annual,51087,other,medium,00:00-06:00,Active,ios,other,541,medium,2
Male,beginner,27,263,NaN,NaN,monthly,31783,employed,low,06:00-12:00,Inactive,android,tablet,263,high,1
Male,beginner,28,305,306,21,monthly,61108,other,high,18:00-00:00,Active,ios,phone,632,low,2
Male,beginner,33,297,266,NaN,annual,52504,unemployed,medium,06:00-12:00,Active,ios,laptop,563,medium,2
Male,beginner,31,324,NaN,NaN,monthly,54195,employed,low,18:00-00:00,Inactive,android,other,324,high,1
Male,beginner,40,211,NaN,NaN,annual,36785,other,low,18:00-00:00,Active,ios,phone,211,high,1
Male,beginner,38,294,251,NaN,annual,51782,unemployed,medium,12:00-18:00,Active,android,laptop,545,medium,4
Male,beginner,34,327,236,NaN,annual,66970,other,medium,06:00-12:00,Active,android,phone,563,medium,4
Male,beginner,36,328,NaN,NaN,monthly,59431,unemployed,low,00:00-06:00,Active,android,other,328,high,1
Male,beginner,31,125,NaN,NaN,annual,53866,unemployed,low,06:00-12:00,Active,ios,phone,125,high,1
Male,beginner,32,272,NaN,NaN,annual,26846,other,low,00:00-06:00,Active,ios,tablet,272,high,1
Male,beginner,28,236,NaN,NaN,annual,61918,self_employed,low,06:00-12:00,Inactive,ios,other,236,high,1
Male,beginner,39,284,324,155,monthly,44131,other,high,00:00-06:00,Active,ios,tablet,763,low,2
Male,beginner,34,272,NaN,NaN,monthly,55842,self_employed,low,12:00-18:00,Inactive,android,laptop,272,high,1
Male,beginner,26,295,297,304,annual,45591,self_employed,high,06:00-12:00,Active,ios,other,896,low,3
Male,beginner,40,282,83,NaN,annual,29410,employed,medium,06:00-12:00,Active,android,other,365,medium,2
Male,beginner,30,190,NaN,NaN,monthly,33559,employed,low,12:00-18:00,Active,ios,other,190,high,1
Male,beginner,37,130,NaN,NaN,annual,27546,self_employed,low,06:00-12:00,Active,ios,tablet,130,high,1
Male,beginner,32,152,NaN,NaN,monthly,36914,self_employed,low,06:00-12:00,Inactive,ios,other,152,high,1
Male,beginner,29,321,102,NaN,monthly,50510,unemployed,medium,06:00-12:00,Active,android,tablet,423,medium,4
Male,beginner,38,312,NaN,NaN,annual,19370,employed,low,00:00-06:00,Active,ios,tablet,312,high,1
Male,beginner,33,176,NaN,NaN,annual,43913,other,low,18:00-00:00,Active,ios,laptop,176,high,1
Male,beginner,29,332,286,153,monthly,31205,other,high,12:00-18:00,Active,android,laptop,771,low,2
Male,beginner,27,306,27,NaN,annual,54238,employed,medium,06:00-12:00,Active,android,other,333,medium,4
Male,beginner,37,323,331,270,monthly,37348,self_employed,high,12:00-18:00,Active,ios,laptop,924,low,2
Male,beginner,40,326,107,NaN,annual,62577,unemployed,medium,00:00-06:00,Active,android,phone,433,medium,3
Male,beginner,28,333,62,NaN,monthly,20803,unemployed,medium,06:00-12:00,Active,ios,other,395,medium,3
Male,beginner,40,333,318,97,monthly,34460,other,high,06:00-12:00,Active,ios,phone,748,low,2
Male,beginner,27,165,NaN,NaN,monthly,67009,unemployed,low,12:00-18:00,Active,ios,other,165,high,1
Male,beginner,32,179,NaN,NaN,monthly,37209,self_employed,low,06:00-12:00,Active,ios,other,179,high,1
Male,beginner,34,293,NaN,NaN,monthly,60102,unemployed,low,18:00-00:00,Active,ios,tablet,293,high,1
Male,beginner,27,298,NaN,NaN,annual,56285,unemployed,low,00:00-06:00,Inactive,ios,phone,298,high,1
Male,beginner,37,297,204,NaN,annual,57869,employed,medium,12:00-18:00,Active,android,tablet,501,medium,2
Male,beginner,30,324,165,NaN,annual,67620,self_employed,medium,12:00-18:00,Active,ios,other,489,medium,3
Male,beginner,31,314,114,NaN,annual,40249,employed,medium,06:00-12:00,Active,android,other,428,medium,3
Male,beginner,37,45,NaN,NaN,annual,30382,self_employed,low,06:00-12:00,Inactive,android,tablet,45,high,1
Male,beginner,29,313,200,NaN,annual,20691,employed,medium,18:00-00:00,Active,android,tablet,513,medium,2
Male,beginner,26,282,246,NaN,monthly,55176,employed,medium,12:00-18:00,Active,android,phone,528,medium,3
Male,beginner,38,260,NaN,NaN,monthly,60980,unemployed,low,18:00-00:00,Active,android,tablet,260,high,1
Male,beginner,26,294,297,205,monthly,66110,other,high,00:00-06:00,Active,ios,phone,796,low,3
Male,beginner,30,313,NaN,NaN,monthly,42389,unemployed,low,06:00-12:00,Active,android,tablet,313,high,1
Male,beginner,39,107,NaN,NaN,annual,22393,other,low,00:00-06:00,Inactive,android,phone,107,high,1
Male,beginner,36,306,297,152,annual,55837,other,high,12:00-18:00,Active,ios,other,755,low,3
Male,beginner,40,332,NaN,NaN,annual,33695,employed,low,06:00-12:00,Active,ios,phone,332,high,1
Male,beginner,26,98,NaN,NaN,annual,52053,self_employed,low,00:00-06:00,Active,other,phone,98,high,1
Male,beginner,36,281,318,196,monthly,41642,employed,high,06:00-12:00,Active,other,other,795,low,4
Male,beginner,40,249,NaN,NaN,annual,35061,unemployed,low,06:00-12:00,Active,android,other,249,high,1
Male,beginner,35,209,NaN,NaN,annual,37597,unemployed,low,18:00-00:00,Active,other,other,209,high,1
Male,beginner,31,319,203,NaN,annual,64825,unemployed,medium,00:00-06:00,Active,android,tablet,522,medium,4
Male,beginner,29,9,NaN,NaN,annual,51999,self_employed,low,12:00-18:00,Active,other,tablet,9,high,1
Male,beginner,35,304,81,NaN,monthly,41304,unemployed,medium,18:00-00:00,Active,other,laptop,385,medium,3
Male,beginner,34,333,285,NaN,monthly,50769,self_employed,medium,00:00-06:00,Active,android,laptop,618,medium,3
Male,beginner,35,280,289,NaN,monthly,28158,unemployed,medium,06:00-12:00,Active,android,other,569,medium,2
Male,beginner,29,89,NaN,NaN,monthly,29057,other,low,18:00-00:00,Active,other,other,89,high,1
Male,beginner,37,41,NaN,NaN,monthly,66266,unemployed,low,00:00-06:00,Active,android,other,41,high,1
Male,beginner,28,38,NaN,NaN,annual,30987,self_employed,low,00:00-06:00,Active,other,tablet,38,high,1
Male,beginner,26,242,NaN,NaN,annual,54753,unemployed,low,00:00-06:00,Inactive,android,other,242,high,1
Male,beginner,26,331,298,264,monthly,35740,employed,high,00:00-06:00,Active,android,other,893,low,3
Male,beginner,40,299,49,NaN,annual,28451,unemployed,medium,18:00-00:00,Active,other,tablet,348,medium,3
Male,beginner,40,293,66,NaN,annual,34092,other,medium,18:00-00:00,Active,android,other,359,medium,2
Male,beginner,27,295,248,NaN,monthly,54120,employed,medium,12:00-18:00,Active,android,tablet,543,medium,4
Male,beginner,31,207,NaN,NaN,annual,28902,unemployed,low,00:00-06:00,Active,android,laptop,207,high,1
Male,beginner,35,305,301,40,annual,53357,employed,high,00:00-06:00,Active,other,phone,646,low,2
Male,beginner,35,30,NaN,NaN,annual,47574,unemployed,low,06:00-12:00,Inactive,android,tablet,30,high,1
Male,beginner,34,164,NaN,NaN,annual,46810,unemployed,low,12:00-18:00,Active,other,laptop,164,high,1
Male,beginner,29,280,NaN,NaN,annual,48111,unemployed,low,00:00-06:00,Inactive,other,laptop,280,high,1
Male,beginner,33,149,NaN,NaN,annual,37309,other,low,06:00-12:00,Active,android,phone,149,high,1
Male,beginner,36,310,276,NaN,annual,26081,other,medium,00:00-06:00,Active,other,phone,586,medium,3
Male,beginner,29,116,NaN,NaN,annual,55506,self_employed,low,06:00-12:00,Active,android,laptop,116,high,1
Male,beginner,32,304,113,NaN,monthly,40853,employed,medium,00:00-06:00,Active,android,tablet,417,medium,4
Male,beginner,32,19,NaN,NaN,annual,42768,self_employed,low,00:00-06:00,Active,android,other,19,high,1
Male,beginner,28,16,NaN,NaN,monthly,28282,employed,low,12:00-18:00,Inactive,other,laptop,16,high,1
Male,beginner,30,294,286,331,annual,37967,employed,high,06:00-12:00,Active,android,tablet,911,low,2
Male,beginner,35,309,318,158,annual,61624,unemployed,high,06:00-12:00,Active,android,laptop,785,low,4
Male,beginner,30,283,291,9,annual,35852,other,high,18:00-00:00,Active,other,phone,583,low,4
Male,beginner,26,285,329,75,monthly,32900,self_employed,high,18:00-00:00,Active,other,tablet,689,low,4
Male,beginner,38,331,91,NaN,monthly,26104,other,medium,06:00-12:00,Active,android,other,422,medium,2
Male,beginner,34,286,202,NaN,annual,27829,self_employed,medium,00:00-06:00,Active,other,phone,488,medium,4
Male,beginner,30,165,NaN,NaN,monthly,56730,other,low,12:00-18:00,Active,android,laptop,165,high,1
Male,beginner,39,286,326,137,monthly,21576,unemployed,high,06:00-12:00,Active,other,phone,749,low,4
Male,beginner,26,75,NaN,NaN,annual,52785,unemployed,low,00:00-06:00,Active,android,phone,75,high,1
Male,beginner,31,301,292,30,monthly,32185,self_employed,high,00:00-06:00,Active,ios,phone,623,low,3
Male,beginner,39,310,300,226,annual,25025,employed,high,06:00-12:00,Active,android,other,836,low,4
Male,beginner,28,3,NaN,NaN,monthly,31415,unemployed,low,06:00-12:00,Active,android,other,3,high,1
Male,beginner,26,59,NaN,NaN,annual,64787,self_employed,low,12:00-18:00,Inactive,ios,other,59,high,1
Male,beginner,40,283,18,NaN,annual,50009,employed,medium,18:00-00:00,Active,android,phone,301,medium,4
Male,beginner,29,191,NaN,NaN,monthly,65749,employed,low,18:00-00:00,Active,android,other,191,high,1
Male,beginner,40,323,292,130,annual,45080,self_employed,high,12:00-18:00,Active,android,phone,745,low,4
Male,beginner,35,80,NaN,NaN,monthly,46043,other,low,18:00-00:00,Active,ios,laptop,80,high,1
Male,beginner,32,325,286,48,annual,25659,self_employed,high,12:00-18:00,Active,android,tablet,659,low,2
Male,beginner,34,171,NaN,NaN,monthly,48351,employed,low,18:00-00:00,Active,android,laptop,171,high,1
Male,beginner,32,84,NaN,NaN,monthly,46129,unemployed,low,18:00-00:00,Active,ios,phone,84,high,1
Male,beginner,28,310,289,91,annual,59431,other,high,00:00-06:00,Active,android,other,690,low,3
Male,beginner,34,185,NaN,NaN,annual,56207,employed,low,18:00-00:00,Active,ios,tablet,185,high,1
Male,beginner,31,319,304,34,monthly,64509,self_employed,high,18:00-00:00,Active,android,other,657,low,2
Male,beginner,36,329,230,NaN,annual,38071,employed,medium,18:00-00:00,Active,android,laptop,559,medium,2
Male,beginner,39,60,NaN,NaN,monthly,45744,self_employed,low,06:00-12:00,Active,ios,tablet,60,high,1
Male,beginner,28,226,NaN,NaN,annual,49668,other,low,06:00-12:00,Active,android,phone,226,high,1
Male,beginner,26,329,322,287,annual,55422,other,high,12:00-18:00,Active,ios,other,938,low,3
Male,beginner,30,20,NaN,NaN,annual,43998,unemployed,low,12:00-18:00,Inactive,ios,tablet,20,high,1
Male,beginner,29,187,NaN,NaN,monthly,20361,other,low,06:00-12:00,Active,android,tablet,187,high,1
Male,beginner,29,301,162,NaN,monthly,21387,employed,medium,18:00-00:00,Active,ios,other,463,medium,4
Male,beginner,33,294,294,148,monthly,42765,self_employed,high,00:00-06:00,Active,ios,other,736,low,2
